State_Name,County,MeanIncome,MedianIncome,StdIncome,NumRecords
Montana,Blaine County,43910.333333333336,32021.0,37481.666666666664,6
Montana,Broadwater County,61273.57142857143,300000.0,41574.0,7
Montana,Carbon County,62888.72727272727,49619.0,34609.90909090909,11
Montana,Carter County,41309.5,166238.5,32983.0,2
Montana,Cascade County,53388.6,43961.0,33117.933333333334,15
Montana,Chouteau County,36730.555555555555,35354.0,28960.11111111111,9
Montana,Custer County,51379.5,173150.0,34372.0,2
Montana,Daniels County,51326.0,43124.0,37724.0,2
Montana,Dawson County,64113.333333333336,44297.0,49941.666666666664,3
Montana,Deer Lodge,49561.0,38256.0,44108.0,1
Montana,Fallon County,57037.5,43404.5,52632.5,2
Montana,Fergus County,53173.0,38507.0,41567.28571428572,7
Montana,Flathead County,61323.57894736842,52811.0,39528.05263157895,19
Montana,Gallatin County,81552.1052631579,85108.0,48614.05263157895,19
Montana,Garfield County,43936.0,33781.0,36196.0,1
Montana,Glacier County,43354.11111111111,28097.0,29282.666666666668,9
Montana,Golden Valley County,46851.0,173649.5,34393.5,2
Montana,Granite County,52054.333333333336,42076.0,38436.0,3
Montana,Hill County,55366.555555555555,44306.5,37801.5,18
Montana,Jefferson County,69987.4,85353.0,45625.7,10
Montana,Judith Basin County,44568.0,45303.0,31363.666666666668,3
Montana,Lake County,56641.708333333336,54482.0,40979.666666666664,24
Montana,Lewis and Clark County,62115.63636363636,52585.0,43386.181818181816,11
Montana,Liberty County,49050.5,169140.5,43774.0,2
Montana,Lincoln County,52967.26666666667,31653.0,38556.933333333334,15
Montana,Madison County,46918.625,38538.5,36359.625,8
Montana,McCone County,55310.0,35821.0,54140.0,1
Montana,Meagher County,34711.0,32773.5,23251.0,2
Montana,Mineral County,36153.2,24754.0,32308.6,5
Montana,Missoula County,61123.333333333336,53435.0,45455.46666666667,15
Montana,Musselshell County,49466.6,34622.0,38270.0,5
Montana,Park County,52667.153846153844,51054.0,36489.230769230766,13
Montana,Petroleum County,39885.0,29395.0,34080.0,1
Montana,Phillips County,52463.6,42157.0,33809.4,5
Montana,Pondera County,49509.2,43937.0,40738.4,5
Montana,Powder River County,58989.5,171974.0,32978.5,2
Montana,Powell County,52456.4,41784.0,38953.2,5
Montana,Prairie County,57428.0,42720.0,43830.5,2
Montana,Ravalli County,42967.3,33251.5,27807.6,10
Montana,Richland County,63482.8,57282.0,49428.2,5
Montana,Roosevelt County,53591.0,35552.5,46478.333333333336,6
Montana,Rosebud County,53749.833333333336,38028.5,41578.666666666664,6
Montana,Sanders County,42464.857142857145,28598.5,27819.285714285714,14
Montana,Sheridan County,64494.166666666664,174978.0,48099.333333333336,6
Montana,Silver Bow County,50136.0,36815.5,46903.0,2
Montana,Stillwater County,61312.25,51276.5,43778.25,4
Montana,Sweet Grass County,57153.0,47194.5,46870.5,2
Montana,Teton County,58285.6,42447.0,42703.4,5
Montana,Toole County,57759.5,171873.0,38229.5,4
Montana,Treasure County,41937.0,37698.0,27291.0,1
Montana,Valley County,51300.71428571428,49203.0,36863.28571428572,7
Montana,Wheatland County,37307.666666666664,29076.0,27414.666666666668,3
Montana,Wibaux County,42679.0,29770.0,36890.0,1
Montana,Yellowstone County,56571.444444444445,50375.0,42998.88888888889,9
Nebraska,Adams County,65239.99723884031,53355.0,45246.95720202485,2173
Nebraska,Antelope County,47995.75,40154.0,39096.0,8
Nebraska,Arthur County,32154.0,21328.0,24921.0,1
Nebraska,Banner County,29822.0,28209.0,15365.0,1
Nebraska,Blaine County,39245.0,300000.0,30712.0,3
Nebraska,Boone County,43812.0,41515.0,25601.714285714286,7
Nebraska,Box Butte County,62626.0,49509.0,32729.333333333332,3
Nebraska,Boyd County,45963.375,36987.5,30266.625,8
Nebraska,Brown County,37886.333333333336,29358.0,32262.666666666668,3
Nebraska,Buffalo County,61721.666666666664,54105.0,41495.25,12
Nebraska,Burt County,48508.6,37881.0,39585.4,5
Nebraska,Butler County,56180.333333333336,48966.5,37850.0,12
Nebraska,Cass County,62063.53333333333,55234.0,39958.066666666666,15
Nebraska,Cedar County,51719.416666666664,44874.5,41684.583333333336,12
Nebraska,Chase County,44760.8,64798.0,32250.8,5
Nebraska,Cherry County,55898.625,172517.0,31267.25,8
Nebraska,Cheyenne County,64737.42857142857,50595.0,41525.142857142855,7
Nebraska,Clay County,53797.27272727273,52190.0,36722.0,11
Nebraska,Colfax County,54443.5,48642.5,40017.666666666664,6
Nebraska,Cuming County,52943.0,42397.5,44120.5,4
Nebraska,Custer County,51649.75,39679.0,39550.583333333336,12
Nebraska,Dakota County,61546.166666666664,58113.5,44529.333333333336,6
Nebraska,Dawes County,43583.666666666664,31080.0,40550.0,3
Nebraska,Dawson County,69288.875,42423.5,36696.5,8
Nebraska,Deuel County,54210.0,44650.0,41828.5,2
Nebraska,Dixon County,49049.0,41861.5,34908.2,10
Nebraska,Dodge County,53664.36363636364,48006.0,37076.72727272727,11
Nebraska,Douglas County,57193.5,51166.0,44662.75,8
Nebraska,Dundy County,59240.75,168114.5,51695.75,4
Nebraska,Fillmore County,53810.625,47336.0,40409.25,8
Nebraska,Franklin County,46312.42857142857,38164.0,32045.571428571428,7
Nebraska,Frontier County,55928.4,47724.0,39312.2,5
Nebraska,Furnas County,44425.0,37249.0,33524.375,8
Nebraska,Gage County,51259.153846153844,42693.0,36529.692307692305,13
Nebraska,Garden County,51188.0,33780.0,34103.666666666664,3
Nebraska,Garfield County,42317.0,38670.0,32609.0,1
Nebraska,Gosper County,52379.5,176129.0,33868.5,2
Nebraska,Grant County,54195.0,48299.0,38449.0,1
Nebraska,Greeley County,44022.75,37308.0,36032.25,4
Nebraska,Hall County,58082.0,48242.0,40939.6,5
Nebraska,Hamilton County,69195.375,55196.0,49786.625,8
Nebraska,Harlan County,48158.42857142857,43880.0,33301.28571428572,7
Nebraska,Hayes County,50429.0,36708.0,34345.0,3
Nebraska,Hitchcock County,44023.75,35033.0,33895.0,4
Nebraska,Holt County,49267.375,42197.5,38362.25,8
Nebraska,Hooker County,42531.0,36052.0,34488.0,1
Nebraska,Howard County,51794.0,40303.5,39087.5,8
Nebraska,Jefferson County,49900.0,45499.0,38723.22222222222,9
Nebraska,Johnson County,43261.2,36826.0,38405.0,5
Nebraska,Kearney County,49675.4,45891.0,35799.0,5
Nebraska,Keith County,59054.22222222222,300000.0,32739.444444444445,9
Nebraska,Keya Paha County,32527.5,166487.5,28668.5,2
Nebraska,Kimball County,42108.0,35785.0,30050.333333333332,3
Nebraska,Knox County,47873.25,42532.0,32788.25,12
Nebraska,Lancaster County,77377.93333333333,69434.0,47114.0,15
Nebraska,Lincoln County,59116.71428571428,51887.0,41396.142857142855,7
Nebraska,Logan County,42307.0,26280.5,43566.5,2
Nebraska,Loup County,47376.0,39712.0,32919.0,1
Nebraska,Madison County,56613.166666666664,46082.0,43809.833333333336,6
Nebraska,McPherson County,57716.0,300000.0,43018.0,1
Nebraska,Merrick County,50108.333333333336,42097.5,32947.5,6
Nebraska,Morrill County,52040.333333333336,42718.0,45379.0,3
Nebraska,Nance County,52401.666666666664,37027.0,44667.0,3
Nebraska,Nemaha County,50776.28571428572,40591.0,41321.857142857145,7
Nebraska,Nuckolls County,40065.57142857143,38714.0,28033.428571428572,7
Nebraska,Otoe County,61787.09090909091,44158.0,39677.818181818184,11
Nebraska,Pawnee County,46025.5,34773.5,39529.166666666664,6
Nebraska,Perkins County,58316.75,51193.0,41291.25,4
Nebraska,Phelps County,60109.6,58426.0,39740.6,5
Nebraska,Pierce County,58584.0,177641.5,39382.0,6
Nebraska,Platte County,61672.90909090909,53573.0,35352.90909090909,11
Nebraska,Polk County,55218.0,49187.5,39025.0,4
Nebraska,Red Willow County,51918.0,41263.0,42692.4,5
Nebraska,Richardson County,48393.9,38559.5,36790.5,10
Nebraska,Rock County,50303.0,37218.0,44883.0,2
Nebraska,Saline County,60666.0,47980.5,43389.625,8
Nebraska,Sarpy County,67576.44444444444,67505.0,45901.333333333336,9
Nebraska,Saunders County,66773.625,58611.5,45256.6875,16
Nebraska,Scotts Bluff County,47718.5,42904.0,39009.8,10
Nebraska,Seward County,61683.181818181816,53209.0,42322.818181818184,11
Nebraska,Sheridan County,36950.4,33513.0,31039.4,5
Nebraska,Sherman County,50160.0,51931.0,33707.6,5
Nebraska,Sioux County,44571.0,34437.0,37064.0,1
Nebraska,Stanton County,50963.0,40700.0,37883.0,3
Nebraska,Thayer County,46682.63636363636,39632.0,35909.63636363636,11
Nebraska,Thomas County,58827.0,67284.0,51728.666666666664,3
Nebraska,Thurston County,51149.57142857143,38396.0,44735.142857142855,7
Nebraska,Valley County,50122.5,39684.0,46455.5,4
Nebraska,Washington County,63044.142857142855,58923.0,43881.0,7
Nebraska,Wayne County,61348.833333333336,51188.5,42573.666666666664,6
Nebraska,Webster County,45648.666666666664,39593.5,32792.0,6
Nebraska,Wheeler County,47290.0,37817.5,39453.5,2
Nebraska,York County,59205.333333333336,53582.0,40929.88888888889,9
Nevada,Carson,60322.0,46808.0,50333.0,1
Nevada,Churchill County,64857.618613861385,54497.0,44679.26851485149,2525
Nevada,Clark County,62226.6,52656.0,46270.8,25
Nevada,Douglas County,93978.66666666667,76405.0,55350.71428571428,21
Nevada,Elko County,59865.0,49309.0,41339.545454545456,11
Nevada,Esmeralda County,56730.666666666664,39489.0,33910.666666666664,3
Nevada,Eureka County,71730.5,172363.5,37580.5,2
Nevada,Humboldt County,53442.75,300000.0,31085.25,8
Nevada,Lander County,69876.0,300000.0,48849.0,3
Nevada,Lincoln County,61727.09090909091,300000.0,33691.181818181816,11
Nevada,Lyon County,58803.142857142855,45725.0,42533.28571428572,7
Nevada,Mineral County,43071.5,42317.0,29949.25,4
Nevada,Nye County,55262.0,38783.5,55638.25,4
Nevada,Pershing County,72025.0,300000.0,24308.0,5
Nevada,Storey County,76542.0,70601.0,45776.0,1
Nevada,Washoe County,70106.05882352941,66544.0,45190.705882352944,17
Nevada,White Pine County,49805.5,300000.0,24154.5,6
New Hampshire,Belknap County,79363.62224039248,70234.0,53501.62469337694,1223
New Hampshire,Carroll County,54340.9,42116.0,47716.6,10
New Hampshire,Cheshire County,57646.333333333336,46258.0,45415.0,9
New Hampshire,Coos County,48876.57142857143,36650.0,39940.42857142857,7
New Hampshire,Grafton County,61870.0,46258.0,48091.0,15
New Hampshire,Hillsborough County,71807.0,57749.0,53404.46666666667,15
New Hampshire,Merrimack County,69922.5,57830.0,49371.642857142855,14
New Hampshire,Rockingham County,80373.09090909091,70976.0,57444.454545454544,11
New Hampshire,Strafford County,66361.14285714286,51834.0,51968.71428571428,7
New Hampshire,Sullivan County,70974.25,174763.0,43031.75,4
New Jersey,Atlantic County,89024.98120210729,80175.5,57923.28903256705,8352
New Jersey,Bergen County,110446.75409836066,98242.0,71521.73770491804,61
New Jersey,Burlington County,80217.86363636363,67567.5,53994.545454545456,22
New Jersey,Camden County,85995.875,61785.0,52955.4,40
New Jersey,Cape May County,77842.36363636363,54266.0,56616.818181818184,22
New Jersey,Cumberland County,56780.1,48698.5,43020.5,10
New Jersey,Essex County,120017.0,109809.0,68359.63636363637,11
New Jersey,Gloucester County,86023.8947368421,69539.0,55495.36842105263,19
New Jersey,Hudson County,77320.3,56973.5,60319.2,10
New Jersey,Hunterdon County,96393.92857142857,79743.0,68022.92857142857,14
New Jersey,Mercer County,102352.5,106784.5,64980.857142857145,14
New Jersey,Middlesex County,91946.97435897436,79880.0,61347.794871794875,39
New Jersey,Monmouth County,103248.44067796611,82787.0,68238.55932203389,59
New Jersey,Morris County,108735.64,92706.0,67574.0,25
New Jersey,Ocean County,75100.89130434782,68443.5,54692.47826086957,46
New Jersey,Passaic County,86254.5,81550.0,59942.21428571428,14
New Jersey,Salem County,72080.27272727272,58305.0,49406.818181818184,11
New Jersey,Somerset County,111951.64864864865,112670.0,66565.81081081081,37
New Jersey,Sussex County,76939.0,76824.5,49095.625,16
New Jersey,Union County,99926.23076923077,75923.0,65851.23076923077,13
New Jersey,Warren County,82516.51219512195,300000.0,45297.21951219512,41
New Mexico,Bernalillo County,58213.829441624366,44091.5,44806.053299492385,1970
New Mexico,Catron County,37299.1875,300000.0,18873.25,16
New Mexico,Chaves County,49137.0,39476.0,36026.6,5
New Mexico,Cibola County,43412.36,34318.0,28953.88,25
New Mexico,Colfax County,40651.28571428572,30934.0,34686.71428571428,7
New Mexico,Curry County,46357.4,34393.0,37564.6,5
New Mexico,De Baca County,40956.0,24918.0,38103.5,2
New Mexico,Doa Ana County,41822.37037037037,41078.0,31024.51851851852,27
New Mexico,Eddy County,65449.666666666664,74806.5,37334.833333333336,12
New Mexico,Grant County,42936.36363636364,37575.0,28664.090909090908,22
New Mexico,Guadalupe County,28284.428571428572,300000.0,15493.285714285714,7
New Mexico,Harding County,40382.0,32323.0,28503.5,2
New Mexico,Hidalgo County,42581.5,36769.0,27943.25,8
New Mexico,Lea County,69312.75,61606.5,46866.875,8
New Mexico,Lincoln County,39309.166666666664,30110.5,33334.166666666664,6
New Mexico,Los Alamos County,116460.0,105660.5,70761.0,2
New Mexico,Luna County,36124.5,30510.0,25932.4,10
New Mexico,McKinley County,42936.529411764706,35265.0,35237.23529411765,17
New Mexico,Mora County,16568.666666666668,25321.0,10159.666666666666,3
New Mexico,Otero County,48958.23529411765,40873.0,35147.05882352941,17
New Mexico,Quay County,47765.6,31300.0,39791.0,5
New Mexico,Rio Arriba County,50317.62857142857,38341.0,38245.02857142857,35
New Mexico,Roosevelt County,48631.2,36793.0,37273.4,5
New Mexico,San Juan County,52461.142857142855,44103.5,42686.25,28
New Mexico,San Miguel County,34847.26666666667,24869.0,26287.266666666666,15
New Mexico,Sandoval County,51102.64,44902.0,39784.08,25
New Mexico,Santa Fe County,61911.485714285714,52305.0,49387.57142857143,35
New Mexico,Sierra County,42173.72727272727,300000.0,28226.81818181818,11
New Mexico,Socorro County,42838.9375,300000.0,21123.5625,16
New Mexico,Taos County,42431.125,31243.0,37411.375,16
New Mexico,Torrance County,36562.083333333336,29061.0,33320.333333333336,12
New Mexico,Union County,41806.8,28545.0,29416.2,5
New Mexico,Valencia County,48182.57142857143,34941.0,36912.142857142855,21
New York,Albany County,75551.12877599058,60894.0,52935.713858375835,20392
New York,Allegany County,49790.17647058824,37753.0,38971.35294117647,17
New York,Bronx,48339.0,33731.0,47149.0,1
New York,Broome County,52292.833333333336,45673.5,40700.083333333336,12
New York,Cattaraugus County,50573.80952380953,38826.0,41179.47619047619,21
New York,Cayuga County,65477.454545454544,52276.0,46010.545454545456,11
New York,Chautauqua County,55004.666666666664,43988.5,41412.416666666664,24
New York,Chemung County,61711.846153846156,47574.0,45911.46153846154,13
New York,Chenango County,49827.818181818184,38924.0,40922.90909090909,11
New York,Clinton County,54365.05882352941,42667.0,40670.82352941176,17
New York,Columbia County,70607.26666666666,78808.0,51159.0,15
New York,Cortland County,62744.5,49410.0,45293.25,8
New York,Delaware County,47796.21428571428,35409.5,37750.21428571428,14
New York,Dutchess County,81153.51612903226,68378.0,57070.41935483871,31
New York,Erie County,67289.64864864865,55628.0,48783.7027027027,37
New York,Essex County,58380.416666666664,51674.0,44981.0,12
New York,Franklin County,43774.444444444445,39843.0,35939.333333333336,9
New York,Fulton County,59390.42857142857,46546.0,44305.57142857143,7
New York,Genesee County,59901.22222222222,50528.0,42748.555555555555,9
New York,Greene County,55109.333333333336,49699.0,43897.25,12
New York,Hamilton County,69642.33333333333,65464.0,56231.666666666664,3
New York,Herkimer County,55960.0,41270.0,41060.692307692305,13
New York,Jefferson County,59134.70731707317,48909.0,40710.439024390245,41
New York,Kings,66468.0,47789.0,61193.0,1
New York,Lewis County,54494.77777777778,44244.0,41659.22222222222,9
New York,Livingston County,56523.57142857143,62288.0,37521.885714285716,35
New York,Madison County,61128.230769230766,48993.0,47854.53846153846,13
New York,Monroe County,65785.94444444444,54798.5,49413.166666666664,18
New York,Montgomery County,57831.833333333336,42911.5,46510.75,12
New York,Nassau County,127916.04477611941,111150.5,75622.11940298507,134
New York,New York,98118.0,72725.0,83113.0,1
New York,Niagara County,60444.933333333334,48477.0,45221.066666666666,15
New York,Oneida County,56617.142857142855,48628.0,42390.67857142857,28
New York,Onondaga County,66004.03703703704,52059.0,49149.851851851854,27
New York,Ontario County,62473.46666666667,50236.0,45388.066666666666,15
New York,Orange County,85221.34210526316,73025.0,58229.02631578947,38
New York,Orleans County,47944.25,37308.5,41055.25,4
New York,Oswego County,54386.17647058824,44904.0,42068.35294117647,17
New York,Otsego County,57041.666666666664,40645.0,47561.2,15
New York,Putnam County,99211.33333333333,85559.0,64235.333333333336,9
New York,Queens,72581.0,58024.0,58127.0,1
New York,Rensselaer County,74955.5,67217.0,50698.142857142855,14
New York,Richmond,86121.0,73170.0,64876.0,1
New York,Rockland County,102004.36111111111,96330.5,67291.41666666667,36
New York,Saratoga County,69384.13333333333,60308.0,45777.73333333333,15
New York,Schenectady County,78778.0,75480.0,48057.0,9
New York,Schoharie County,51136.857142857145,43697.0,40292.0,7
New York,Schuyler County,49508.25,39996.0,40491.0,4
New York,Seneca County,50017.71428571428,46673.0,36634.28571428572,7
New York,St. Lawrence County,55321.88,42802.0,44438.08,25
New York,Steuben County,57601.3,48440.0,43430.25,20
New York,Suffolk County,108791.14012738854,96063.0,69373.03184713375,157
New York,Sullivan County,57946.0,48588.0,42083.333333333336,15
New York,Tioga County,61522.857142857145,48966.0,48094.857142857145,7
New York,Tompkins County,69063.84615384616,51104.0,59337.230769230766,13
New York,Ulster County,68677.45945945945,55158.0,52071.2972972973,37
New York,Warren County,61145.3,55246.0,48484.3,10
New York,Washington County,55998.77777777778,46427.0,43112.0,9
New York,Wayne County,54764.2,38988.0,42004.666666666664,15
New York,Westchester County,115928.14545454546,107703.0,73261.94545454545,55
New York,Wyoming County,54216.09090909091,46063.0,38905.181818181816,11
New York,Yates County,49735.4,48129.0,37881.4,5
North Carolina,Alamance County,59050.46747967479,44225.5,44217.564203730275,8364
North Carolina,Alexander County,39715.75,39427.5,34593.25,4
North Carolina,Alleghany County,33480.0,20169.0,34742.0,1
North Carolina,Anson County,37055.142857142855,29685.0,32610.14285714286,7
North Carolina,Ashe County,39152.0,22416.0,40915.0,3
North Carolina,Avery County,66933.75,67468.0,51184.75,8
North Carolina,Beaufort County,54302.9,39922.5,43875.2,10
North Carolina,Bertie County,40535.875,31290.5,32608.5,8
North Carolina,Bladen County,43579.7,27573.0,42745.6,10
North Carolina,Brunswick County,68728.94736842105,49876.0,49515.31578947369,19
North Carolina,Buncombe County,72089.45454545454,56390.0,53035.27272727273,11
North Carolina,Burke County,53645.666666666664,35208.5,34351.583333333336,12
North Carolina,Cabarrus County,69849.16666666667,56040.0,49273.333333333336,6
North Carolina,Caldwell County,61229.72727272727,41844.0,40162.72727272727,11
North Carolina,Camden County,53021.0,300000.0,38716.0,3
North Carolina,Carteret County,62710.23529411765,49653.0,47675.41176470588,17
North Carolina,Caswell County,35412.5,21175.5,38729.0,2
North Carolina,Catawba County,53484.09090909091,43005.0,41454.36363636364,11
North Carolina,Chatham County,52378.25,46120.0,38367.625,8
North Carolina,Cherokee County,34053.666666666664,21474.0,34346.0,3
North Carolina,Chowan County,43571.0,25467.0,46809.0,1
North Carolina,Clay County,47610.0,28041.0,50137.0,1
North Carolina,Cleveland County,44536.625,33295.0,37506.1875,16
North Carolina,Columbus County,42636.42857142857,28033.0,36857.71428571428,14
North Carolina,Craven County,65030.833333333336,53081.5,48182.416666666664,12
North Carolina,Cumberland County,52800.6,42917.5,41025.5,10
North Carolina,Currituck County,67100.0,171424.5,40822.0,2
North Carolina,Dare County,62216.4,57556.0,45129.2,15
North Carolina,Davidson County,57489.0,50557.0,44261.666666666664,9
North Carolina,Davie County,68701.5,58399.0,57490.0,4
North Carolina,Duplin County,39429.46153846154,33887.0,30669.846153846152,13
North Carolina,Durham County,74920.83333333333,62645.5,52899.666666666664,6
North Carolina,Edgecombe County,38790.7,31839.5,30850.7,10
North Carolina,Forsyth County,59649.454545454544,57849.0,41756.90909090909,11
North Carolina,Franklin County,55590.71428571428,35615.0,41668.0,7
North Carolina,Gaston County,51269.86666666667,45142.0,40936.86666666667,15
North Carolina,Gates County,70397.0,65416.5,43384.0,2
North Carolina,Graham County,30568.666666666668,16669.0,23929.0,3
North Carolina,Granville County,59419.8,47723.0,43051.6,5
North Carolina,Greene County,44934.75,33181.5,33673.75,4
North Carolina,Guilford County,78140.93333333333,70017.0,53082.4,15
North Carolina,Halifax County,36725.3,28230.5,31961.4,10
North Carolina,Harnett County,37190.1,31581.5,30195.1,10
North Carolina,Haywood County,54922.833333333336,39157.0,45937.5,6
North Carolina,Henderson County,57111.055555555555,41710.0,41291.5,18
North Carolina,Hertford County,46887.833333333336,36085.5,40189.333333333336,6
North Carolina,Hoke County,42782.75,42997.0,35170.375,8
North Carolina,Hyde County,49926.0,48943.0,37710.5,4
North Carolina,Iredell County,67480.57142857143,47918.0,46363.71428571428,7
North Carolina,Jackson County,69289.77777777778,44888.0,37157.77777777778,9
North Carolina,Johnston County,44508.833333333336,30427.5,37538.0,12
North Carolina,Jones County,35906.0,23736.0,28803.0,3
North Carolina,Lee County,56326.5,45749.5,46024.5,2
North Carolina,Lenoir County,41373.8,32032.0,35756.8,5
North Carolina,Lincoln County,59650.0,47722.0,45370.5,6
North Carolina,Macon County,62734.5,43438.5,56777.5,2
North Carolina,Madison County,46040.0,28151.0,46206.0,3
North Carolina,Martin County,40647.88888888889,30709.0,36643.22222222222,9
North Carolina,McDowell County,39123.666666666664,28725.0,34355.0,3
North Carolina,Mecklenburg County,76764.4,70463.0,50257.0,10
North Carolina,Mitchell County,37236.0,22637.5,41999.5,2
North Carolina,Montgomery County,44460.4,32396.0,39179.0,5
North Carolina,Moore County,56286.07692307692,43664.0,45376.692307692305,13
North Carolina,Nash County,51729.09090909091,34074.0,43573.27272727273,11
North Carolina,New Hanover County,66440.16666666667,60032.5,48131.0,18
North Carolina,Northampton County,37841.666666666664,27509.0,33285.333333333336,9
North Carolina,Onslow County,61218.8,49620.5,46640.3,10
North Carolina,Orange County,60386.333333333336,53469.5,50599.166666666664,6
North Carolina,Pamlico County,47239.6,36737.0,37918.3,10
North Carolina,Pasquotank County,43550.0,30635.0,40835.0,1
North Carolina,Pender County,52726.555555555555,41487.0,42683.22222222222,9
North Carolina,Perquimans County,42254.5,29952.5,38960.0,2
North Carolina,Person County,51148.0,31405.0,41850.5,2
North Carolina,Pitt County,47379.307692307695,33941.0,41939.692307692305,13
North Carolina,Polk County,50384.666666666664,37376.0,41307.666666666664,3
North Carolina,Randolph County,43812.36363636364,32292.0,34521.454545454544,11
North Carolina,Richmond County,36562.375,25499.5,31418.5,8
North Carolina,Robeson County,49336.77272727273,31123.5,36755.27272727273,22
North Carolina,Rockingham County,46353.28571428572,34810.0,36122.71428571428,7
North Carolina,Rowan County,50702.72727272727,40862.0,41060.72727272727,11
North Carolina,Rutherford County,48531.545454545456,40512.0,39319.454545454544,11
North Carolina,Sampson County,42932.22222222222,35025.0,34325.61111111111,18
North Carolina,Scotland County,49457.0,34184.0,39271.333333333336,9
North Carolina,Stanly County,52915.5,45133.5,40029.166666666664,12
North Carolina,Stokes County,41781.166666666664,34900.5,33729.333333333336,6
North Carolina,Surry County,42526.25,29984.5,42337.375,8
North Carolina,Swain County,44393.0,31342.0,45843.5,2
North Carolina,Transylvania County,43354.5,30508.5,39041.5,2
North Carolina,Tyrrell County,34394.0,24814.0,34359.0,1
North Carolina,Union County,88834.5625,67169.5,53115.125,16
North Carolina,Vance County,31952.5,21459.0,30617.5,4
North Carolina,Wake County,70706.66666666667,63656.0,45096.0,15
North Carolina,Warren County,40431.333333333336,29702.0,31805.0,3
North Carolina,Washington County,38646.0,25276.0,37666.666666666664,3
North Carolina,Watauga County,65580.0,53448.0,55708.42857142857,7
North Carolina,Wayne County,50582.5,34462.5,37507.2,10
North Carolina,Wilkes County,42972.72727272727,31223.0,38040.36363636364,11
North Carolina,Wilson County,41810.0,33760.0,35221.555555555555,9
North Carolina,Yadkin County,42498.75,32172.5,38598.0,4
North Carolina,Yancey County,37282.0,20914.0,39732.0,1
North Dakota,Adams County,70301.88732394367,57252.0,51304.28297055058,781
North Dakota,Barnes County,51775.28571428572,51632.5,40104.78571428572,14
North Dakota,Benson County,55783.6,43556.0,46068.9,10
North Dakota,Billings County,70310.0,300000.0,48567.0,1
North Dakota,Bottineau County,55887.75,55803.0,40259.0,12
North Dakota,Bowman County,62382.0,59723.0,44711.25,4
North Dakota,Burke County,73974.71428571429,53396.0,46195.57142857143,7
North Dakota,Burleigh County,60038.0,58483.0,39224.0,7
North Dakota,Cass County,82140.41935483871,129656.0,42892.645161290326,31
North Dakota,Cavalier County,78668.5,300000.0,47711.416666666664,12
North Dakota,Dickey County,68488.83333333333,183940.0,45632.5,6
North Dakota,Divide County,73924.75,183843.0,56365.0,4
North Dakota,Dunn County,75980.6,70301.0,52961.6,5
North Dakota,Eddy County,52658.5,44697.0,43752.0,2
North Dakota,Emmons County,44900.4,29935.0,39119.4,5
North Dakota,Foster County,54318.25,49503.0,38686.75,4
North Dakota,Golden Valley County,55394.0,35863.0,51498.0,3
North Dakota,Grand Forks County,59660.90909090909,46691.0,41080.27272727273,11
North Dakota,Grant County,60567.166666666664,40091.0,33328.0,6
North Dakota,Griggs County,50667.2,45010.0,32515.0,5
North Dakota,Hettinger County,57481.333333333336,50157.0,48247.666666666664,3
North Dakota,Kidder County,49365.833333333336,48206.5,39168.0,6
North Dakota,LaMoure County,52716.375,51189.0,42531.125,8
North Dakota,Logan County,51798.25,51779.0,38685.75,4
North Dakota,McHenry County,58856.92307692308,60152.0,43993.46153846154,13
North Dakota,McIntosh County,42823.4,33729.0,41452.2,5
North Dakota,McKenzie County,71106.33333333333,69480.0,53775.833333333336,6
North Dakota,McLean County,54745.769230769234,54383.0,39998.92307692308,13
North Dakota,Mercer County,65195.666666666664,58006.0,45488.833333333336,6
North Dakota,Morton County,72892.42857142857,57571.0,47352.71428571428,7
North Dakota,Mountrail County,58854.142857142855,46968.0,54091.71428571428,7
North Dakota,Nelson County,54966.75,46016.0,43890.625,8
North Dakota,Oliver County,57217.0,51130.0,38131.0,1
North Dakota,Pembina County,61982.545454545456,51377.0,48839.0,11
North Dakota,Pierce County,43089.166666666664,34315.5,25444.0,6
North Dakota,Ramsey County,55561.875,65739.0,35147.75,8
North Dakota,Ransom County,64511.57142857143,300000.0,42437.857142857145,7
North Dakota,Renville County,73530.16666666667,180640.5,34516.666666666664,6
North Dakota,Richland County,65266.5,54176.5,45539.28571428572,14
North Dakota,Rolette County,42912.22222222222,34502.0,38095.333333333336,9
North Dakota,Sargent County,61153.75,45802.5,51089.75,8
North Dakota,Sheridan County,51023.0,40656.0,43071.75,4
North Dakota,Sioux County,46703.2,38393.0,41058.0,5
North Dakota,Slope County,57310.0,57886.0,34234.5,2
North Dakota,Stark County,74871.5,63498.0,51685.166666666664,6
North Dakota,Steele County,57828.75,49746.5,39219.25,4
North Dakota,Stutsman County,63943.61538461538,59974.0,39849.307692307695,13
North Dakota,Towner County,58987.42857142857,59386.0,43533.42857142857,7
North Dakota,Traill County,55360.818181818184,46760.0,38912.72727272727,11
North Dakota,Walsh County,71429.6,52418.0,42040.6,15
North Dakota,Ward County,69602.3125,62034.0,50072.5,16
North Dakota,Wells County,53033.25,45484.5,38875.375,8
North Dakota,Williams County,85025.625,84958.5,58549.125,8
Ohio,Adams County,60208.4713067716,48041.5,43185.93400557469,12198
Ohio,Allen County,57557.36363636364,42835.0,44946.63636363636,11
Ohio,Ashland County,50780.1,42381.0,36167.7,10
Ohio,Ashtabula County,48956.666666666664,34387.0,39751.833333333336,12
